StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad
elkcwmet  ,P,2/11/18 17:30,,12.7,<0> ,63,<0> ,1010,<0> ,4.9,<0> ,7.1,303,<0> ,10,<0> ,71,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 17:45,,12.3,<0> ,70,<0> ,1010,<0> ,3.7,<0> ,5.7,294,<0> ,11,<0> ,21,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 18:00,,11.9,<0> ,69,<0> ,1010,<0> ,6,<0> ,9.8,309,<0> ,8,<0> ,5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 18:15,,11.8,<0> ,68,<0> ,1010,<0> ,7.7,<0> ,9.8,307,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 18:30,,11.8,<0> ,70,<0> ,1010,<0> ,7.2,<0> ,9.9,308,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 18:45,,11.7,<0> ,71,<0> ,1010,<0> ,7.4,<0> ,10,312,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 19:00,,11.4,<0> ,72,<0> ,1010,<0> ,5.7,<0> ,8.3,314,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 19:15,,11.3,<0> ,74,<0> ,1010,<0> ,4.7,<0> ,7,317,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 19:30,,11,<0> ,79,<0> ,1010,<0> ,4.1,<0> ,5.5,311,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 19:45,,11,<0> ,81,<0> ,1010,<0> ,3.2,<0> ,5.4,323,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 20:00,,10.8,<0> ,83,<0> ,1011,<0> ,3.5,<0> ,5.2,318,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 20:15,,11,<0> ,85,<0> ,1011,<0> ,4.9,<0> ,7.2,305,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 20:30,,11,<0> ,85,<0> ,1011,<0> ,5.5,<0> ,7.7,310,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 20:45,,11,<0> ,84,<0> ,1010,<0> ,5.1,<0> ,6.7,307,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 21:00,,10.9,<0> ,84,<0> ,1011,<0> ,5.6,<0> ,8.1,305,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 21:15,,10.9,<0> ,84,<0> ,1010,<0> ,5.5,<0> ,7.1,303,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 21:30,,10.8,<0> ,82,<0> ,1010,<0> ,4.5,<0> ,6.4,305,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 21:45,,10.7,<0> ,80,<0> ,1011,<0> ,4,<0> ,5.5,307,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 22:00,,10.5,<0> ,79,<0> ,1011,<0> ,3.4,<0> ,4.8,313,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 22:15,,10.3,<0> ,76,<0> ,1011,<0> ,4,<0> ,5.6,317,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 22:30,,10.3,<0> ,74,<0> ,1010,<0> ,4.9,<0> ,6.2,327,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 22:45,,10,<0> ,76,<0> ,1010,<0> ,3.8,<0> ,5.1,322,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 23:00,,9.8,<0> ,76,<0> ,1011,<0> ,3.1,<0> ,4.5,319,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 23:15,,9.5,<0> ,77,<0> ,1011,<0> ,1.8,<0> ,3.2,337,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 23:30,,9.3,<0> ,77,<0> ,1011,<0> ,1,<0> ,2.1,1,<0> ,31,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/11/18 23:45,,8.8,<0> ,79,<0> ,1011,<0> ,0.6,<0> ,1.3,111,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 0:00,,9.1,<0> ,78,<0> ,1011,<0> ,0.6,<0> ,1.5,42,<0> ,27,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 0:15,,8.9,<0> ,78,<0> ,1011,<0> ,0.8,<0> ,2.1,113,<0> ,25,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 0:30,,7.5,<0> ,83,<0> ,1011,<0> ,1.3,<0> ,2.2,130,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 0:45,,6.6,<0> ,87,<0> ,1011,<0> ,2.2,<0> ,3.1,134,<0> ,6,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 1:00,,6.6,<0> ,89,<0> ,1011,<0> ,1.6,<0> ,2.2,141,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 1:15,,6.8,<0> ,89,<0> ,1011,<0> ,2.1,<0> ,3.2,136,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 1:30,,6.9,<0> ,89,<0> ,1011,<0> ,2.7,<0> ,3.7,132,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 1:45,,7,<0> ,89,<0> ,1011,<0> ,2,<0> ,3.8,136,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 2:00,,7.7,<0> ,86,<0> ,1011,<0> ,1.1,<0> ,2.1,148,<0> ,24,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 2:15,,7.7,<0> ,86,<0> ,1011,<0> ,2.4,<0> ,4.3,145,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 2:30,,7.4,<0> ,87,<0> ,1011,<0> ,2,<0> ,3.9,149,<0> ,23,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 2:45,,7.3,<0> ,87,<0> ,1011,<0> ,1.3,<0> ,2.1,170,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 3:00,,6.9,<0> ,89,<0> ,1011,<0> ,1.2,<0> ,1.8,205,<0> ,17,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 3:15,,6.5,<0> ,91,<0> ,1011,<0> ,1.1,<0> ,2.6,255,<0> ,19,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 3:30,,6.2,<0> ,92,<0> ,1011,<0> ,0.2,<0> ,0.8,179,<0> ,22,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 3:45,,6.1,<0> ,93,<0> ,1010,<0> ,0.2,<0> ,0.7,223,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 4:00,,5.8,<0> ,93,<0> ,1010,<0> ,0.4,<0> ,0.6,187,<0> ,19,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 4:15,,5.4,<0> ,94,<0> ,1010,<0> ,0.7,<0> ,1.1,121,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 4:30,,5.3,<0> ,95,<0> ,1010,<0> ,0.7,<0> ,1,107,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 4:45,,5.1,<0> ,94,<0> ,1010,<0> ,1.2,<0> ,2.2,78,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 5:00,,5.1,<0> ,93,<0> ,1010,<0> ,1.2,<0> ,2.5,93,<0> ,17,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 5:15,,4.9,<0> ,92,<0> ,1010,<0> ,0.1,<0> ,0.8,97,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 5:30,,4.6,<0> ,94,<0> ,1010,<0> ,0.1,<0> ,0.7,108,<0> ,19,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 5:45,,4.5,<0> ,94,<0> ,1010,<0> ,0.9,<0> ,1.7,56,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 6:00,,4.5,<0> ,94,<0> ,1010,<0> ,0.6,<0> ,2.1,58,<0> ,17,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 6:15,,4.3,<0> ,95,<0> ,1011,<0> ,0.9,<0> ,1.3,77,<0> ,21,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 6:30,,4.2,<0> ,95,<0> ,1011,<0> ,0.1,<0> ,0.7,96,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 6:45,,4.1,<0> ,95,<0> ,1011,<0> ,0.6,<0> ,1.3,104,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 7:00,,4.3,<0> ,95,<0> ,1011,<0> ,0.8,<0> ,1.5,121,<0> ,13,<0> ,6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 7:15,,4.9,<0> ,95,<0> ,1011,<0> ,0.6,<0> ,1.2,84,<0> ,45,<0> ,21,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 7:30,,4.5,<0> ,95,<0> ,1011,<0> ,0.9,<0> ,2.5,195,<0> ,92,<0> ,45,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 7:45,,5.4,<0> ,95,<0> ,1011,<0> ,0.4,<0> ,1,122,<0> ,72,<0> ,112,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 8:00,,5.9,<0> ,94,<0> ,1011,<0> ,0.6,<0> ,1.4,77,<0> ,44,<0> ,171,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 8:15,,6.2,<0> ,93,<0> ,1011,<0> ,0.7,<0> ,2,11,<0> ,14,<0> ,233,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 8:30,,6.4,<0> ,93,<0> ,1011,<0> ,1.5,<0> ,2.6,6,<0> ,14,<0> ,294,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 8:45,,7.2,<0> ,90,<0> ,1011,<0> ,1.1,<0> ,2,7,<0> ,16,<0> ,361,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 9:00,,8.3,<0> ,86,<0> ,1011,<0> ,0.9,<0> ,1.5,6,<0> ,21,<0> ,416,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 9:15,,9.2,<0> ,81,<0> ,1011,<0> ,0.8,<0> ,1.7,12,<0> ,17,<0> ,477,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 9:30,,9.8,<0> ,79,<0> ,1011,<0> ,1.4,<0> ,2.2,346,<0> ,21,<0> ,544,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 9:45,,10.2,<0> ,75,<0> ,1011,<0> ,1.2,<0> ,2.1,342,<0> ,16,<0> ,613,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 10:00,,10.9,<0> ,67,<0> ,1011,<0> ,1.2,<0> ,2,328,<0> ,19,<0> ,678,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 10:15,,11.3,<0> ,65,<0> ,1011,<0> ,1.8,<0> ,2.9,352,<0> ,15,<0> ,740,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 10:30,,11.6,<0> ,64,<0> ,1011,<0> ,1.8,<0> ,2.5,349,<0> ,14,<0> ,797,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 10:45,,12.1,<0> ,60,<0> ,1011,<0> ,1.2,<0> ,2.2,331,<0> ,23,<0> ,851,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 11:00,,12.6,<0> ,56,<0> ,1011,<0> ,0.9,<0> ,2.2,317,<0> ,27,<0> ,898,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 11:15,,13,<0> ,58,<0> ,1011,<0> ,1.4,<0> ,2.3,265,<0> ,19,<0> ,943,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 11:30,,13.2,<0> ,58,<0> ,1011,<0> ,1.6,<0> ,3.1,270,<0> ,20,<0> ,979,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 11:45,,13.3,<0> ,58,<0> ,1011,<0> ,1.9,<0> ,2.8,278,<0> ,18,<0> ,1012,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 12:00,,13.7,<0> ,57,<0> ,1011,<0> ,1.8,<0> ,3.1,272,<0> ,17,<0> ,1038,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 12:15,,13.6,<0> ,57,<0> ,1011,<0> ,2.5,<0> ,3.9,285,<0> ,12,<0> ,1061,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 12:30,,13.6,<0> ,58,<0> ,1011,<0> ,2.5,<0> ,4.3,277,<0> ,14,<0> ,1073,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 12:45,,13.7,<0> ,58,<0> ,1011,<0> ,3.1,<0> ,4.4,279,<0> ,13,<0> ,1100,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 13:00,,13.7,<0> ,59,<0> ,1010,<0> ,3.3,<0> ,4.6,283,<0> ,13,<0> ,1094,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 13:15,,13.7,<0> ,60,<0> ,1010,<0> ,3.4,<0> ,4.9,281,<0> ,13,<0> ,1083,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 13:30,,14.3,<0> ,59,<0> ,1010,<0> ,2.7,<0> ,4.6,257,<0> ,15,<0> ,1092,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 13:45,,14.1,<0> ,61,<0> ,1010,<0> ,3.2,<0> ,4.8,272,<0> ,17,<0> ,1028,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 14:00,,14,<0> ,64,<0> ,1010,<0> ,3.7,<0> ,5.2,284,<0> ,15,<0> ,1008,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 14:15,,14,<0> ,63,<0> ,1010,<0> ,3.8,<0> ,5.5,283,<0> ,12,<0> ,1014,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 14:30,,13.7,<0> ,65,<0> ,1010,<0> ,4.3,<0> ,5.8,278,<0> ,12,<0> ,952,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 14:45,,13.7,<0> ,64,<0> ,1010,<0> ,4.3,<0> ,6.3,277,<0> ,12,<0> ,900,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 15:00,,13.9,<0> ,66,<0> ,1010,<0> ,3.9,<0> ,5.6,276,<0> ,13,<0> ,836,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 15:15,,13.8,<0> ,67,<0> ,1010,<0> ,3.8,<0> ,5.6,280,<0> ,12,<0> ,783,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 15:30,,14.2,<0> ,65,<0> ,1010,<0> ,3.8,<0> ,5.4,279,<0> ,13,<0> ,785,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 15:45,,13.5,<0> ,66,<0> ,1010,<0> ,3.5,<0> ,5.3,276,<0> ,12,<0> ,382,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 16:00,,13.1,<0> ,63,<0> ,1010,<0> ,3,<0> ,4.2,280,<0> ,12,<0> ,212,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 16:15,,13.2,<0> ,64,<0> ,1010,<0> ,2.9,<0> ,4.3,277,<0> ,11,<0> ,260,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 16:30,,13.8,<0> ,59,<0> ,1010,<0> ,3.1,<0> ,4.3,282,<0> ,12,<0> ,363,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 16:45,,14.1,<0> ,58,<0> ,1010,<0> ,2.9,<0> ,4.6,289,<0> ,12,<0> ,336,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 17:00,,14.2,<0> ,58,<0> ,1010,<0> ,2.2,<0> ,3.4,287,<0> ,15,<0> ,257,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 17:15,,14,<0> ,64,<0> ,1011,<0> ,1.5,<0> ,2.9,270,<0> ,15,<0> ,165,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 17:30,,14,<0> ,63,<0> ,1011,<0> ,0.7,<0> ,1.4,236,<0> ,21,<0> ,78,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 17:45,,12.9,<0> ,67,<0> ,1011,<0> ,0.7,<0> ,1.3,172,<0> ,23,<0> ,25,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 18:00,,12.4,<0> ,67,<0> ,1011,<0> ,0.3,<0> ,0.4,131,<0> ,10,<0> ,5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 18:15,,12.4,<0> ,65,<0> ,1011,<0> ,0.5,<0> ,2,70,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 18:30,,11.2,<0> ,71,<0> ,1011,<0> ,1.3,<0> ,1.8,87,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 18:45,,10.7,<0> ,72,<0> ,1012,<0> ,1.1,<0> ,1.9,101,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 19:00,,10.4,<0> ,71,<0> ,1012,<0> ,1.6,<0> ,2.8,65,<0> ,26,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 19:15,,10.4,<0> ,69,<0> ,1012,<0> ,1.3,<0> ,2,57,<0> ,24,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 19:30,,10.7,<0> ,63,<0> ,1012,<0> ,1.3,<0> ,1.9,36,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 19:45,,10.9,<0> ,59,<0> ,1012,<0> ,1.4,<0> ,2.3,41,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 20:00,,11.3,<0> ,54,<0> ,1012,<0> ,1.6,<0> ,2.1,60,<0> ,6,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 20:15,,10.5,<0> ,63,<0> ,1013,<0> ,0.7,<0> ,1.5,337,<0> ,50,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 20:30,,9.2,<0> ,74,<0> ,1013,<0> ,0.4,<0> ,1.1,224,<0> ,43,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 20:45,,9.1,<0> ,70,<0> ,1013,<0> ,0.2,<0> ,0.8,180,<0> ,67,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 21:00,,8.2,<0> ,73,<0> ,1013,<0> ,0.9,<0> ,1.5,147,<0> ,24,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 21:15,,8,<0> ,74,<0> ,1013,<0> ,1.1,<0> ,1.4,124,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 21:30,,8,<0> ,78,<0> ,1013,<0> ,0.8,<0> ,1.3,118,<0> ,31,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 21:45,,7.7,<0> ,79,<0> ,1013,<0> ,0.1,<0> ,0.6,255,<0> ,44,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 22:00,,7.3,<0> ,80,<0> ,1013,<0> ,0.9,<0> ,1.2,93,<0> ,16,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 22:15,,7,<0> ,83,<0> ,1013,<0> ,0.4,<0> ,1.2,147,<0> ,45,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 22:30,,7.2,<0> ,85,<0> ,1013,<0> ,0.3,<0> ,1.1,277,<0> ,59,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 22:45,,7.1,<0> ,85,<0> ,1013,<0> ,1,<0> ,1.6,18,<0> ,28,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 23:00,,7.2,<0> ,80,<0> ,1014,<0> ,0.7,<0> ,1.5,81,<0> ,21,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 23:15,,7,<0> ,82,<0> ,1014,<0> ,0.3,<0> ,1.1,138,<0> ,43,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 23:30,,6.2,<0> ,86,<0> ,1014,<0> ,0.6,<0> ,1.3,65,<0> ,22,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/12/18 23:45,,6.3,<0> ,87,<0> ,1014,<0> ,0.3,<0> ,0.9,133,<0> ,20,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 0:00,,6.2,<0> ,86,<0> ,1014,<0> ,0.7,<0> ,1.4,48,<0> ,32,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 0:15,,5.8,<0> ,86,<0> ,1014,<0> ,0.2,<0> ,0.8,73,<0> ,54,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 0:30,,5.6,<0> ,86,<0> ,1014,<0> ,1,<0> ,1.7,54,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 0:45,,5.6,<0> ,84,<0> ,1014,<0> ,0.9,<0> ,1.3,28,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 1:00,,5.1,<0> ,85,<0> ,1014,<0> ,0.9,<0> ,1.5,21,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 1:15,,4.6,<0> ,88,<0> ,1015,<0> ,1.5,<0> ,2,28,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 1:30,,5.2,<0> ,83,<0> ,1015,<0> ,0.8,<0> ,1.4,85,<0> ,22,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 1:45,,5,<0> ,84,<0> ,1015,<0> ,0.5,<0> ,1.2,114,<0> ,44,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 2:00,,5.5,<0> ,83,<0> ,1015,<0> ,0.3,<0> ,1.2,15,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 2:15,,4.7,<0> ,87,<0> ,1015,<0> ,0.8,<0> ,1.2,75,<0> ,35,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 2:30,,5.8,<0> ,82,<0> ,1015,<0> ,0.6,<0> ,1.6,87,<0> ,49,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 2:45,,4.7,<0> ,88,<0> ,1015,<0> ,0.7,<0> ,1.2,34,<0> ,31,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 3:00,,4.5,<0> ,88,<0> ,1015,<0> ,0.7,<0> ,1.1,92,<0> ,54,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 3:15,,5,<0> ,86,<0> ,1015,<0> ,0.4,<0> ,0.7,135,<0> ,47,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 3:30,,5.3,<0> ,87,<0> ,1015,<0> ,0.4,<0> ,0.9,228,<0> ,26,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 3:45,,5,<0> ,87,<0> ,1016,<0> ,0.5,<0> ,1.2,139,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 4:00,,5.3,<0> ,83,<0> ,1016,<0> ,0.6,<0> ,1,176,<0> ,7,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 4:15,,5.6,<0> ,80,<0> ,1016,<0> ,0.2,<0> ,0.9,184,<0> ,21,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 4:30,,6.5,<0> ,73,<0> ,1016,<0> ,1.1,<0> ,2.9,72,<0> ,23,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 4:45,,7.4,<0> ,66,<0> ,1016,<0> ,1.2,<0> ,3.2,50,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 5:00,,6.9,<0> ,67,<0> ,1016,<0> ,1,<0> ,3.3,79,<0> ,23,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 5:15,,6.5,<0> ,70,<0> ,1017,<0> ,0.9,<0> ,2.8,173,<0> ,35,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 5:30,,6.5,<0> ,71,<0> ,1017,<0> ,1.5,<0> ,2.7,142,<0> ,15,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 5:45,,6.1,<0> ,72,<0> ,1017,<0> ,1.2,<0> ,3.8,107,<0> ,29,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 6:00,,6.9,<0> ,67,<0> ,1017,<0> ,2.5,<0> ,3.9,59,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,2/13/18 6:15,,7,<0> ,66,<0> ,1017,<0> ,2.3,<0> ,3.6,52,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
